date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,at_bats,hit,rbi,walk,strkout
20220910,Sat,CHA,AL,OAK,AL,D,OAK01,11107,223,74,23,11,5,15
20220910,Sat,ATL,NL,SEA,AL,N,SEA03,44965,169,60,9,4,2,16
20220910,Sat,TOR,AL,TEX,AL,N,ARL03,28340,217,80,28,18,9,18
20220911,Sun,SFN,NL,CHN,NL,N,CHI11,30004,201,70,20,6,3,14
20220911,Sun,ARI,NL,COL,NL,D,DEN02,27546,226,75,21,17,11,25
20220911,Sun,NYN,NL,MIA,NL,D,MIA02,13234,181,72,21,12,5,21
20220911,Sun,CIN,NL,MIL,NL,D,MIL06,42482,185,68,18,13,6,21
20220911,Sun,WAS,NL,PHI,NL,D,PHI13,23802,209,69,21,12,8,14
20220911,Sun,SLN,NL,PIT,NL,D,PIT08,10398,160,65,14,7,5,14
20220911,Sun,LAN,NL,SDN,NL,D,SAN02,41652,181,71,18,12,5,19
20220911,Sun,BOS,AL,BAL,AL,D,BAL12,16030,177,56,7,1,8,21
20220911,Sun,ANA,AL,HOU,AL,D,HOU03,32901,207,72,23,15,10,16
20220911,Sun,DET,AL,KCA,AL,D,KAN06,13150,131,58,11,4,4,15
20220911,Sun,CLE,AL,MIN,AL,D,MIN04,19016,199,69,15,5,8,21
20220911,Sun,TBA,AL,NYA,AL,D,NYC21,36402,191,66,18,14,9,13
20220911,Sun,CHA,AL,OAK,AL,D,OAK01,11701,164,66,18,12,4,14
20220911,Sun,ATL,NL,SEA,AL,D,SEA03,45245,204,67,15,15,9,15
20220911,Sun,TOR,AL,TEX,AL,D,ARL03,20984,197,66,16,5,7,21
20220912,Mon,LAN,NL,ARI,NL,N,PHO01,19393,157,63,12,6,5,14
20220912,Mon,PIT,NL,CIN,NL,N,CIN09,12083,174,73,19,9,9,17
20220912,Mon,TEX,AL,MIA,NL,D,MIA02,5095,180,62,11,5,8,16
20220912,Mon,TEX,AL,MIA,NL,N,MIA02,5242,189,68,18,15,8,21
20220912,Mon,CHN,NL,NYN,NL,N,NYC20,28081,189,67,15,7,7,20
20220912,Mon,ATL,NL,SFN,NL,N,SFO03,23790,167,67,20,4,2,21
20220912,Mon,ANA,AL,CLE,AL,N,CLE08,12461,188,64,13,9,7,15
20220912,Mon,HOU,AL,DET,AL,N,DET05,13054,163,70,19,6,3,13
20220912,Mon,TBA,AL,TOR,AL,N,TOR02,23002,159,61,12,5,2,13
20220913,Tue,LAN,NL,ARI,NL,N,PHO01,21143,174,65,12,4,9,18
20220913,Tue,PIT,NL,CIN,NL,D,CIN09,9338,176,70,17,7,6,15
20220913,Tue,PIT,NL,CIN,NL,N,CIN09,13156,152,55,4,1,6,14
20220913,Tue,PHI,NL,MIA,NL,N,MIA02,5801,154,64,12,3,1,14
20220913,Tue,CHN,NL,NYN,NL,N,NYC20,26435,175,64,13,5,5,20
20220913,Tue,ATL,NL,SFN,NL,N,SFO03,24872,181,65,14,6,8,14
20220913,Tue,MIL,NL,SLN,NL,N,STL10,42047,187,71,17,12,6,13
20220913,Tue,BAL,AL,WAS,NL,N,WAS11,31679,198,72,19,6,6,14
20220913,Tue,NYA,AL,BOS,AL,N,BOS07,34250,217,71,14,12,7,20
20220913,Tue,COL,NL,CHA,AL,N,CHI12,23606,160,62,12,6,4,13
20220913,Tue,ANA,AL,CLE,AL,N,CLE08,14419,178,60,13,4,7,14
20220913,Tue,HOU,AL,DET,AL,N,DET05,13820,172,70,18,9,3,16
20220913,Tue,KCA,AL,MIN,AL,N,MIN04,19005,163,59,13,9,7,22
20220913,Tue,SDN,NL,SEA,AL,N,SEA03,34740,184,63,11,2,4,21
20220913,Tue,OAK,AL,TEX,AL,N,ARL03,14925,171,73,21,15,3,20
20220913,Tue,TBA,AL,TOR,AL,D,TOR02,23497,179,69,17,6,3,13
20220913,Tue,TBA,AL,TOR,AL,N,TOR02,25103,183,64,15,9,5,11
20220914,Wed,LAN,NL,ARI,NL,N,PHO01,22971,198,70,10,7,6,19
20220914,Wed,PIT,NL,CIN,NL,D,CIN09,11449,185,71,20,13,5,20
20220914,Wed,PHI,NL,MIA,NL,N,MIA02,5632,192,66,16,7,5,19
20220914,Wed,CHN,NL,NYN,NL,N,NYC20,28522,194,67,15,8,6,20
20220914,Wed,ATL,NL,SFN,NL,D,SFO03,25093,165,60,11,5,4,23
20220914,Wed,MIL,NL,SLN,NL,N,STL10,46459,190,67,20,5,6,15
20220914,Wed,BAL,AL,WAS,NL,N,WAS11,32497,173,68,15,7,4,13
20220914,Wed,NYA,AL,BOS,AL,N,BOS07,36581,187,72,17,6,5,23
20220914,Wed,COL,NL,CHA,AL,D,CHI12,16654,187,68,15,3,5,26
20220914,Wed,ANA,AL,CLE,AL,D,CLE08,14529,176,68,23,7,0,11
20220914,Wed,HOU,AL,DET,AL,D,DET05,13947,178,62,10,3,4,20
20220914,Wed,KCA,AL,MIN,AL,N,MIN04,14927,163,62,13,3,5,15
20220914,Wed,SDN,NL,SEA,AL,D,SEA03,24238,173,64,15,7,4,20
20220914,Wed,OAK,AL,TEX,AL,N,ARL03,25700,220,74,20,14,8,20
20220914,Wed,TBA,AL,TOR,AL,N,TOR02,24282,155,66,18,6,4,10
20220915,Thu,SDN,NL,ARI,NL,N,PHO01,17121,158,61,10,4,2,13
20220915,Thu,PHI,NL,MIA,NL,N,MIA02,7877,182,62,15,8,7,11
20220915,Thu,PIT,NL,NYN,NL,N,NYC20,25683,173,65,14,8,8,26
20220915,Thu,CIN,NL,SLN,NL,N,STL10,44901,165,58,10,5,8,11
20220915,Thu,CHA,AL,CLE,AL,D,CLE08,11186,184,74,23,10,4,15
20220915,Thu,OAK,AL,HOU,AL,N,HOU03,26543,194,62,12,7,8,22
20220915,Thu,KCA,AL,MIN,AL,N,MIN04,16595,169,62,14,5,2,18
20220915,Thu,TBA,AL,TOR,AL,D,TOR02,23820,186,70,17,11,5,15
20220916,Fri,SDN,NL,ARI,NL,N,PHO01,19945,178,75,24,15,0,10
20220916,Fri,PHI,NL,ATL,NL,N,ATL03,42578,195,63,13,9,8,13
20220916,Fri,COL,NL,CHN,NL,D,CHI11,31775,130,60,11,3,4,13
20220916,Fri,NYA,AL,MIL,NL,N,MIL06,36011,249,72,21,11,14,21
20220916,Fri,PIT,NL,NYN,NL,N,NYC20,28928,159,61,12,7,4,15
20220916,Fri,LAN,NL,SFN,NL,N,SFO03,37487,179,64,11,5,4,17
20220916,Fri,CIN,NL,SLN,NL,N,STL10,47118,197,66,16,10,8,20
20220916,Fri,MIA,NL,WAS,NL,N,WAS11,24931,180,64,19,9,8,16
20220916,Fri,SEA,AL,ANA,AL,N,ANA01,37480,209,70,20,15,10,20
20220916,Fri,KCA,AL,BOS,AL,N,BOS07,33181,158,58,11,3,9,14
20220916,Fri,MIN,AL,CLE,AL,N,CLE08,20669,166,67,16,6,2,18
20220916,Fri,CHA,AL,DET,AL,N,DET05,16335,198,71,12,5,3,19
20220916,Fri,OAK,AL,HOU,AL,N,HOU03,33850,181,61,11,5,6,24
20220916,Fri,TEX,AL,TBA,AL,N,STP01,14127,192,72,19,7,3,15
20220916,Fri,BAL,AL,TOR,AL,N,TOR02,36573,160,62,13,9,3,20
20220917,Sat,SDN,NL,ARI,NL,N,PHO01,29796,171,62,10,2,3,16
20220917,Sat,PHI,NL,ATL,NL,N,ATL03,42542,198,67,17,7,4,18
20220917,Sat,COL,NL,CHN,NL,D,CHI11,34530,168,68,14,4,3,20
20220917,Sat,NYA,AL,MIL,NL,N,MIL06,41210,176,59,9,5,5,20
20220917,Sat,PIT,NL,NYN,NL,N,NYC20,40111,186,59,9,6,11,21
20220917,Sat,LAN,NL,SFN,NL,N,SFO03,40171,192,72,18,9,6,17
20220917,Sat,CIN,NL,SLN,NL,D,STL10,46678,165,66,17,6,8,8
20220917,Sat,CIN,NL,SLN,NL,N,STL10,48299,191,69,8,0,5,27
20220917,Sat,MIA,NL,WAS,NL,D,WAS11,34179,182,64,14,8,3,18
20220917,Sat,SEA,AL,ANA,AL,N,ANA01,35538,168,57,9,3,3,22
20220917,Sat,KCA,AL,BOS,AL,D,BOS07,34925,159,74,21,8,3,12
20220917,Sat,MIN,AL,CLE,AL,D,CLE08,18177,152,66,18,6,3,11
20220917,Sat,MIN,AL,CLE,AL,N,CLE08,24449,324,102,19,11,13,28
20220917,Sat,CHA,AL,DET,AL,N,DET05,17579,209,74,10,7,4,24
20220917,Sat,OAK,AL,HOU,AL,N,HOU03,33419,148,71,20,13,4,11
20220917,Sat,TEX,AL,TBA,AL,N,STP01,14094,180,59,13,6,4,13
20220917,Sat,BAL,AL,TOR,AL,D,TOR02,44448,180,66,18,9,5,15
20220918,Sun,SDN,NL,ARI,NL,D,PHO01,20480,183,63,12,7,6,16
20220918,Sun,PHI,NL,ATL,NL,D,ATL03,42015,186,66,14,7,6,23
20220918,Sun,COL,NL,CHN,NL,D,CHI11,35627,187,66,12,7,9,22
20220918,Sun,NYA,AL,MIL,NL,D,MIL06,35964,226,82,28,20,8,22
20220918,Sun,PIT,NL,NYN,NL,D,NYC20,36291,209,69,17,10,6,30
20220918,Sun,LAN,NL,SFN,NL,D,SFO03,32137,251,70,12,6,13,25
20220918,Sun,CIN,NL,SLN,NL,D,STL10,47909,170,62,12,3,6,14
20220918,Sun,MIA,NL,WAS,NL,D,WAS11,31638,147,62,13,4,5,12
20220918,Sun,SEA,AL,ANA,AL,D,ANA01,24929,163,64,14,6,5,14
20220918,Sun,KCA,AL,BOS,AL,D,BOS07,31199,212,74,28,16,10,21
20220918,Sun,MIN,AL,CLE,AL,D,CLE08,19601,163,63,13,3,6,16
20220918,Sun,CHA,AL,DET,AL,D,DET05,14435,194,70,17,16,9,21
20220918,Sun,OAK,AL,HOU,AL,D,HOU03,30375,189,70,20,13,4,20
20220918,Sun,TEX,AL,TBA,AL,D,STP01,12835,178,67,16,8,2,21
20220918,Sun,BAL,AL,TOR,AL,D,TOR02,41301,198,65,15,9,14,12
20220919,Mon,WAS,NL,ATL,NL,N,ATL03,33443,166,64,19,7,4,15
20220919,Mon,SFN,NL,COL,NL,N,DEN02,23055,225,88,31,17,5,17
20220919,Mon,ARI,NL,LAN,NL,N,LOS03,44854,166,63,16,6,4,20
20220919,Mon,CHN,NL,MIA,NL,N,MIA02,8315,177,69,20,12,8,16
20220919,Mon,NYN,NL,MIL,NL,N,MIL06,25671,169,67,14,9,5,22
20220919,Mon,SEA,AL,ANA,AL,D,ANA01,15594,188,69,17,10,8,26
20220919,Mon,DET,AL,BAL,AL,N,BAL12,10201,178,67,16,10,7,14
20220919,Mon,MIN,AL,CLE,AL,D,CLE08,12168,190,72,24,13,6,8
20220919,Mon,HOU,AL,TBA,AL,N,STP01,10390,165,65,11,4,6,14
20220920,Tue,WAS,NL,ATL,NL,N,ATL03,40224,198,66,15,5,5,22
20220920,Tue,BOS,AL,CIN,NL,N,CIN09,16698,207,66,16,8,11,22
20220920,Tue,SFN,NL,COL,NL,N,DEN02,23942,187,70,19,9,4,17
20220920,Tue,ARI,NL,LAN,NL,D,LOS03,38902,210,75,23,10,7,22
20220920,Tue,ARI,NL,LAN,NL,N,LOS03,43097,169,67,13,5,4,17
20220920,Tue,CHN,NL,MIA,NL,N,MIA02,7972,168,64,15,3,1,17
20220920,Tue,NYN,NL,MIL,NL,N,MIL06,26319,199,69,15,12,8,20
20220920,Tue,TOR,AL,PHI,NL,N,PHI13,21129,221,91,36,28,6,16
20220920,Tue,SLN,NL,SDN,NL,N,SAN02,39538,176,64,15,5,4,7
20220920,Tue,DET,AL,BAL,AL,N,BAL12,9582,178,69,16,5,5,13
20220920,Tue,CLE,AL,CHA,AL,N,CHI12,23242,237,82,21,15,8,15
20220920,Tue,MIN,AL,KCA,AL,N,KAN06,14508,178,69,22,9,2,13
20220920,Tue,PIT,NL,NYA,AL,N,NYC21,40157,213,74,21,17,10,17
20220920,Tue,SEA,AL,OAK,AL,N,OAK01,4251,169,58,8,5,9,19
20220920,Tue,HOU,AL,TBA,AL,N,STP01,8992,190,61,11,5,11,18
20220920,Tue,ANA,AL,TEX,AL,N,ARL03,19472,170,65,18,6,4,20
20220921,Wed,WAS,NL,ATL,NL,D,ATL03,37240,193,67,16,4,7,14
20220921,Wed,BOS,AL,CIN,NL,N,CIN09,13074,157,60,14,6,1,13
20220921,Wed,SFN,NL,COL,NL,N,DEN02,23293,159,73,20,6,2,18
20220921,Wed,ARI,NL,LAN,NL,N,LOS03,38845,173,62,10,7,5,14
20220921,Wed,CHN,NL,MIA,NL,N,MIA02,8753,167,64,10,6,5,28
20220921,Wed,NYN,NL,MIL,NL,D,MIL06,25204,167,59,11,6,7,8
20220921,Wed,TOR,AL,PHI,NL,N,PHI13,29363,248,74,19,7,11,19
20220921,Wed,SLN,NL,SDN,NL,N,SAN02,38643,175,57,7,1,6,20
20220921,Wed,DET,AL,BAL,AL,N,BAL12,9314,147,62,12,9,5,14
20220921,Wed,CLE,AL,CHA,AL,N,CHI12,22606,151,72,18,9,4,19
20220921,Wed,MIN,AL,KCA,AL,N,KAN06,13952,176,66,17,6,3,14
20220921,Wed,PIT,NL,NYA,AL,N,NYC21,46175,171,65,15,16,8,24
20220921,Wed,SEA,AL,OAK,AL,N,OAK01,4030,159,58,10,2,5,15
20220921,Wed,HOU,AL,TBA,AL,N,STP01,9293,167,70,17,7,4,13
20220921,Wed,ANA,AL,TEX,AL,N,ARL03,20959,155,62,15,8,4,20
20220922,Thu,MIL,NL,CIN,NL,N,CIN09,9889,170,61,8,6,8,24
20220922,Thu,SFN,NL,COL,NL,D,DEN02,25669,182,68,20,3,4,15
20220922,Thu,ARI,NL,LAN,NL,N,LOS03,47907,185,62,10,5,3,26
20220922,Thu,ATL,NL,PHI,NL,N,PHI13,21276,188,62,12,1,4,21
20220922,Thu,CHN,NL,PIT,NL,N,PIT08,9166,184,63,13,5,9,21
20220922,Thu,SLN,NL,SDN,NL,D,SAN02,33389,183,66,14,9,9,16
20220922,Thu,HOU,AL,BAL,AL,N,BAL12,16417,157,58,9,2,0,16
20220922,Thu,CLE,AL,CHA,AL,N,CHI12,23395,153,67,16,6,1,12
20220922,Thu,MIN,AL,KCA,AL,D,KAN06,12951,154,61,12,5,4,13
20220922,Thu,BOS,AL,NYA,AL,N,NYC21,43123,214,67,17,9,12,17
20220922,Thu,SEA,AL,OAK,AL,D,OAK01,4696,202,71,20,14,7,13
20220922,Thu,TOR,AL,TBA,AL,N,STP01,8799,210,70,20,14,8,18
20220922,Thu,ANA,AL,TEX,AL,D,ARL03,16223,169,62,14,8,7,18
20220923,Fri,SFN,NL,ARI,NL,N,PHO01,25949,217,73,21,11,9,26
20220923,Fri,MIL,NL,CIN,NL,N,CIN09,16658,202,71,18,6,10,21
20220923,Fri,SDN,NL,COL,NL,N,DEN02,48321,203,70,14,7,10,15
20220923,Fri,SLN,NL,LAN,NL,N,LOS03,50041,177,73,19,11,4,15
20220923,Fri,WAS,NL,MIA,NL,N,MIA02,12240,161,66,17,6,3,14
20220923,Fri,ATL,NL,PHI,NL,N,PHI13,28013,200,63,16,10,11,21
20220923,Fri,CHN,NL,PIT,NL,N,PIT08,11987,213,67,16,11,16,15
20220923,Fri,HOU,AL,BAL,AL,N,BAL12,22833,160,61,13,6,4,14
20220923,Fri,DET,AL,CHA,AL,N,CHI12,33257,184,69,17,8,5,20
20220923,Fri,SEA,AL,KCA,AL,N,KAN06,13615,149,65,16,6,4,16
20220923,Fri,ANA,AL,MIN,AL,N,MIN04,24896,201,64,13,5,9,19
20220923,Fri,BOS,AL,NYA,AL,N,NYC21,47346,180,63,15,8,7,21
20220923,Fri,NYN,NL,OAK,AL,N,OAK01,18107,151,70,19,10,4,9
20220923,Fri,TOR,AL,TBA,AL,N,STP01,17407,201,67,19,14,11,14
20220923,Fri,CLE,AL,TEX,AL,N,ARL03,34862,211,70,16,7,5,13
20220924,Sat,SFN,NL,ARI,NL,N,PHO01,24504,157,61,11,7,4,15
20220924,Sat,MIL,NL,CIN,NL,N,CIN09,20472,177,67,17,12,7,14
20220924,Sat,SDN,NL,COL,NL,N,DEN02,45983,194,68,17,12,8,18
20220924,Sat,SLN,NL,LAN,NL,N,LOS03,52527,170,65,16,8,5,16
20220924,Sat,WAS,NL,MIA,NL,N,MIA02,16099,138,62,13,5,2,20
20220924,Sat,ATL,NL,PHI,NL,D,PHI13,36692,202,70,17,9,4,19
20220924,Sat,CHN,NL,PIT,NL,N,PIT08,17273,146,63,12,6,3,19
20220924,Sat,HOU,AL,BAL,AL,N,BAL12,22546,238,81,29,21,7,16
20220924,Sat,DET,AL,CHA,AL,N,CHI12,36177,181,71,19,9,5,10
20220924,Sat,SEA,AL,KCA,AL,N,KAN06,25237,205,69,20,11,10,12
20220924,Sat,ANA,AL,MIN,AL,N,MIN04,30959,169,69,18,12,5,13
20220924,Sat,BOS,AL,NYA,AL,D,NYC21,47611,205,66,17,12,12,24
20220924,Sat,NYN,NL,OAK,AL,D,OAK01,16041,175,70,23,14,8,14
20220924,Sat,TOR,AL,TBA,AL,N,STP01,22169,198,62,12,3,5,18
20220924,Sat,CLE,AL,TEX,AL,N,ARL03,28415,150,63,13,6,6,10
20220925,Sun,SFN,NL,ARI,NL,D,PHO01,25389,199,67,16,5,8,17
20220925,Sun,MIL,NL,CIN,NL,D,CIN09,19952,166,59,11,3,4,18
20220925,Sun,SDN,NL,COL,NL,D,DEN02,40503,223,81,29,18,8,18
20220925,Sun,SLN,NL,LAN,NL,D,LOS03,48695,168,64,14,5,4,14
20220925,Sun,WAS,NL,MIA,NL,D,MIA02,13042,189,70,19,5,4,10
20220925,Sun,ATL,NL,PHI,NL,D,PHI13,32090,249,82,21,14,10,29
20220925,Sun,CHN,NL,PIT,NL,D,PIT08,16192,188,69,16,9,7,21
20220925,Sun,HOU,AL,BAL,AL,D,BAL12,24449,242,75,17,8,5,24
20220925,Sun,DET,AL,CHA,AL,D,CHI12,33549,184,65,17,4,6,12
20220925,Sun,SEA,AL,KCA,AL,D,KAN06,18350,223,71,26,25,15,12
20220925,Sun,ANA,AL,MIN,AL,D,MIN04,24133,227,81,27,12,4,21
20220925,Sun,BOS,AL,NYA,AL,N,NYC21,46707,127,44,7,1,4,9
20220925,Sun,NYN,NL,OAK,AL,D,OAK01,13942,187,79,27,16,4,14
20220925,Sun,TOR,AL,TBA,AL,D,STP01,16394,184,69,17,8,5,18
20220925,Sun,CLE,AL,TEX,AL,D,ARL03,31845,174,70,17,12,4,20
20220926,Mon,CIN,NL,PIT,NL,N,PIT08,8766,185,67,18,9,6,14
20220926,Mon,ATL,NL,WAS,NL,N,WAS11,24684,144,61,12,7,6,14
20220926,Mon,BAL,AL,BOS,AL,N,BOS07,25634,199,79,29,21,11,11
20220926,Mon,NYA,AL,TOR,AL,N,TOR02,34307,209,69,14,5,6,21
20220927,Tue,PHI,NL,CHN,NL,N,CHI11,32069,135,57,12,3,3,11
20220927,Tue,SLN,NL,MIL,NL,N,MIL06,29341,193,66,15,7,9,21
20220927,Tue,MIA,NL,NYN,NL,N,NYC20,29067,197,69,18,8,4,18
20220927,Tue,CIN,NL,PIT,NL,N,PIT08,8723,181,61,13,3,8,23
20220927,Tue,LAN,NL,SDN,NL,N,SAN02,32127,249,72,12,5,13,21
20220927,Tue,COL,NL,SFN,NL,N,SFO03,24218,153,66,17,7,4,17
20220927,Tue,ATL,NL,WAS,NL,N,WAS11,23281,167,71,16,9,4,19
20220927,Tue,OAK,AL,ANA,AL,N,ANA01,19374,194,68,21,7,2,14
20220927,Tue,BAL,AL,BOS,AL,N,BOS07,30765,237,75,26,21,10,15
20220927,Tue,TBA,AL,CLE,AL,N,CLE08,10775,246,85,21,11,6,23
20220927,Tue,KCA,AL,DET,AL,N,DET05,13334,180,70,16,7,8,13
20220927,Tue,ARI,NL,HOU,AL,N,HOU03,37480,208,70,20,12,7,15
20220927,Tue,CHA,AL,MIN,AL,N,MIN04,23647,158,61,12,4,2,22
20220927,Tue,TEX,AL,SEA,AL,N,SEA03,23221,202,64,12,5,8,19
20220927,Tue,NYA,AL,TOR,AL,N,TOR02,40528,175,69,19,7,4,20
20220928,Wed,PHI,NL,CHN,NL,N,CHI11,29368,179,68,17,6,2,21
20220928,Wed,SLN,NL,MIL,NL,N,MIL06,28835,211,67,18,6,9,25
20220928,Wed,MIA,NL,NYN,NL,N,NYC20,28228,206,71,14,9,10,26
20220928,Wed,CIN,NL,PIT,NL,D,PIT08,9127,157,74,16,7,5,14
20220928,Wed,LAN,NL,SDN,NL,N,SAN02,32523,224,70,12,1,7,22
20220928,Wed,COL,NL,SFN,NL,N,SFO03,22663,199,63,13,8,8,24
20220928,Wed,ATL,NL,WAS,NL,N,WAS11,24876,193,68,11,4,7,9
20220928,Wed,OAK,AL,ANA,AL,N,ANA01,23573,203,64,12,5,5,21
20220928,Wed,BAL,AL,BOS,AL,N,BOS07,33073,159,61,14,4,6,16
20220928,Wed,TBA,AL,CLE,AL,N,CLE08,10674,199,65,11,3,7,27
20220928,Wed,KCA,AL,DET,AL,N,DET05,12610,170,65,16,3,8,15
20220928,Wed,ARI,NL,HOU,AL,N,HOU03,35670,209,72,16,6,4,22
20220928,Wed,CHA,AL,MIN,AL,N,MIN04,22332,186,68,21,11,5,20
20220928,Wed,TEX,AL,SEA,AL,N,SEA03,21863,154,57,10,4,6,11
20220928,Wed,NYA,AL,TOR,AL,N,TOR02,37008,200,67,15,9,7,15
20220929,Thu,PHI,NL,CHN,NL,D,CHI11,23425,175,63,13,2,9,16
20220929,Thu,MIA,NL,MIL,NL,N,MIL06,23122,188,66,15,5,4,19
20220929,Thu,LAN,NL,SDN,NL,N,SAN02,35636,197,69,17,7,5,19
20220929,Thu,COL,NL,SFN,NL,N,SFO03,24112,177,63,16,10,4,19
20220929,Thu,OAK,AL,ANA,AL,N,ANA01,31293,187,64,16,5,4,19
20220929,Thu,BAL,AL,BOS,AL,D,BOS07,29779,180,70,18,7,3,13
20220929,Thu,TBA,AL,CLE,AL,N,CLE08,11783,163,61,10,3,4,16
20220929,Thu,KCA,AL,DET,AL,D,DET05,13137,183,71,21,12,8,8
20220929,Thu,CHA,AL,MIN,AL,D,MIN04,23397,191,66,13,7,9,18
20220929,Thu,TEX,AL,SEA,AL,N,SEA03,21094,228,81,25,18,9,24
20220930,Fri,NYN,NL,ATL,NL,N,ATL03,42402,174,63,16,7,1,20
20220930,Fri,CIN,NL,CHN,NL,D,CHI11,24297,149,62,12,6,5,11
20220930,Fri,COL,NL,LAN,NL,N,LOS03,52025,165,71,22,11,5,14
20220930,Fri,MIA,NL,MIL,NL,N,MIL06,31945,148,57,10,1,2,18
20220930,Fri,CHA,AL,SDN,NL,N,SAN02,37490,203,68,15,4,3,25
20220930,Fri,ARI,NL,SFN,NL,N,SFO03,28478,179,70,23,13,6,13
20220930,Fri,PIT,NL,SLN,NL,N,STL10,47032,181,62,12,3,8,15
20220930,Fri,PHI,NL,WAS,NL,D,WAS11,24682,197,71,18,5,6,19
20220930,Fri,TEX,AL,ANA,AL,N,ANA01,32939,155,67,16,5,2,24
20220930,Fri,KCA,AL,CLE,AL,N,CLE08,19753,147,63,13,9,1,20
20220930,Fri,MIN,AL,DET,AL,N,DET05,18505,197,73,20,7,7,21
20220930,Fri,TBA,AL,HOU,AL,N,HOU03,37349,174,71,17,10,5,13
20220930,Fri,BAL,AL,NYA,AL,N,NYC21,47583,192,62,9,2,9,24
20220930,Fri,OAK,AL,SEA,AL,N,SEA03,44754,167,58,9,3,5,18
20220930,Fri,BOS,AL,TOR,AL,N,TOR02,37283,184,65,16,9,6,15
20221001,Sat,NYN,NL,ATL,NL,N,ATL03,42561,174,68,19,6,1,16
20221001,Sat,CIN,NL,CHN,NL,D,CHI11,31256,152,59,7,3,7,15
20221001,Sat,COL,NL,LAN,NL,N,LOS03,47334,209,64,18,10,14,17
20221001,Sat,MIA,NL,MIL,NL,N,MIL06,30686,208,65,11,7,6,25
20221001,Sat,CHA,AL,SDN,NL,N,SAN02,38114,187,63,15,7,6,16
20221001,Sat,ARI,NL,SFN,NL,D,SFO03,30630,190,70,20,12,7,14
20221001,Sat,PIT,NL,SLN,NL,N,STL10,46365,181,67,15,14,9,11
20221001,Sat,PHI,NL,WAS,NL,D,WAS11,29808,178,71,21,16,7,19
20221001,Sat,PHI,NL,WAS,NL,N,WAS11,36841,169,70,16,10,8,7
20221001,Sat,TEX,AL,ANA,AL,N,ANA01,32472,147,59,9,5,1,14
20221001,Sat,KCA,AL,CLE,AL,N,CLE08,26982,201,71,20,7,6,18
20221001,Sat,MIN,AL,DET,AL,N,DET05,18307,192,65,16,4,5,15
20221001,Sat,TBA,AL,HOU,AL,N,HOU03,37406,164,58,10,2,5,17
20221001,Sat,BAL,AL,NYA,AL,D,NYC21,45428,158,62,17,7,5,19
20221001,Sat,OAK,AL,SEA,AL,D,SEA03,42512,156,58,9,5,6,20
20221001,Sat,BOS,AL,TOR,AL,D,TOR02,44612,189,74,26,9,3,15
20221002,Sun,NYN,NL,ATL,NL,N,ATL03,42713,201,66,16,8,6,19
20221002,Sun,CIN,NL,CHN,NL,D,CHI11,30029,173,69,19,9,7,19
20221002,Sun,COL,NL,LAN,NL,D,LOS03,44091,169,65,14,5,5,28
20221002,Sun,MIA,NL,MIL,NL,D,MIL06,31053,252,81,17,7,10,23
20221002,Sun,CHA,AL,SDN,NL,D,SAN02,41407,186,66,12,3,5,16
20221002,Sun,ARI,NL,SFN,NL,D,SFO03,34824,216,72,19,7,9,11
20221002,Sun,PIT,NL,SLN,NL,D,STL10,46680,198,71,19,12,8,14
20221002,Sun,PHI,NL,WAS,NL,D,WAS11,32779,140,50,14,9,4,13
20221002,Sun,TEX,AL,ANA,AL,D,ANA01,26041,170,65,18,11,12,13
20221002,Sun,KCA,AL,CLE,AL,D,CLE08,20622,180,70,22,11,8,18
20221002,Sun,MIN,AL,DET,AL,D,DET05,20105,189,59,9,6,9,15
20221002,Sun,TBA,AL,HOU,AL,D,HOU03,35809,176,66,16,4,5,15
20221002,Sun,BAL,AL,NYA,AL,D,NYC21,44332,215,62,11,3,13,17
20221002,Sun,OAK,AL,SEA,AL,D,SEA03,42465,191,71,17,13,8,19
20221002,Sun,BOS,AL,TOR,AL,D,TOR02,43877,170,67,17,9,2,15
20221003,Mon,CHN,NL,CIN,NL,N,CIN09,11291,151,54,8,2,7,19
20221003,Mon,COL,NL,LAN,NL,N,LOS03,52012,182,68,15,3,1,17
20221003,Mon,ATL,NL,MIA,NL,N,MIA02,10767,149,63,13,4,3,21
20221003,Mon,ARI,NL,MIL,NL,N,MIL06,18612,199,68,14,9,5,17
20221003,Mon,SLN,NL,PIT,NL,N,PIT08,12702,190,62,12,5,8,14
20221003,Mon,SFN,NL,SDN,NL,N,SAN02,31687,192,61,13,11,9,20
20221003,Mon,TOR,AL,BAL,AL,N,BAL12,10642,136,54,13,5,6,12
20221003,Mon,TBA,AL,BOS,AL,N,BOS07,26633,155,64,14,7,2,18
20221003,Mon,MIN,AL,CHA,AL,N,CHI12,22891,152,63,12,5,2,15
20221003,Mon,KCA,AL,CLE,AL,N,CLE08,18688,182,73,14,6,3,15
20221003,Mon,PHI,NL,HOU,AL,N,HOU03,32324,179,62,11,3,5,20
20221003,Mon,ANA,AL,OAK,AL,N,OAK01,6978,229,77,19,9,8,16
20221003,Mon,DET,AL,SEA,AL,N,SEA03,23463,191,66,15,7,7,22
20221003,Mon,NYA,AL,TEX,AL,N,ARL03,35906,149,57,10,4,8,13
20221004,Tue,CHN,NL,CIN,NL,N,CIN09,13738,172,61,9,5,6,21
20221004,Tue,COL,NL,LAN,NL,N,LOS03,51833,168,69,14,7,3,19
